Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_bar
2/1/24 17:59,Machine_4,76.13,1.18,4.59
2/1/24 18:00,Machine_8,73.8,1.81,4.71
2/1/24 18:01,Machine_4,78.58,1.35,5.51
2/1/24 18:02,Machine_4,57.93,1.51,4.44
2/1/24 18:03,Machine_1,74.17,1.38,4.44
2/1/24 18:04,Machine_8,65.7,1.64,3.98
2/1/24 18:05,Machine_1,74.49,1.35,4.45
2/1/24 18:06,Machine_6,77.84,2.2,4.66
2/1/24 18:07,Machine_6,73.42,1.62,5.36
2/1/24 18:08,Machine_9,73.46,1.09,5.4
2/1/24 18:09,Machine_2,74.53,1.88,5.5
2/1/24 18:10,Machine_5,61.76,1.78,4.8
2/1/24 18:11,Machine_7,73.32,1.23,5.46
2/1/24 18:12,Machine_6,69.3,1.28,5.23
2/1/24 18:13,Machine_6,68.49,1.81,4.9
2/1/24 18:14,Machine_2,64.14,1.71,5.65
2/1/24 18:15,Machine_7,67.88,1.3,4.71
2/1/24 18:16,Machine_8,81.86,1.67,4.72
2/1/24 18:17,Machine_9,75.27,1.71,4.29
2/1/24 18:18,Machine_7,74.91,1.76,4.25
2/1/24 18:19,Machine_2,68.94,1.79,4.76
2/1/24 18:20,Machine_9,72.76,1.84,4.14
2/1/24 18:21,Machine_8,75.46,2.14,4.33
2/1/24 18:22,Machine_6,70.65,1.65,5.22
2/1/24 18:23,Machine_4,69.27,1.5,5.21
2/1/24 18:24,Machine_7,61,1.39,5.48
2/1/24 18:25,Machine_6,64.94,1.54,5.69
2/1/24 18:26,Machine_2,75.33,1.35,5.41
2/1/24 18:27,Machine_9,64.74,1.42,4.71
2/1/24 18:28,Machine_2,69.15,1.67,4.53
2/1/24 18:29,Machine_10,73.77,1.5,5.08
2/1/24 18:30,Machine_6,75.7,0.68,5.5
2/1/24 18:31,Machine_10,71.91,1.65,5.61
2/1/24 18:32,Machine_6,72.37,1.53,5.12
2/1/24 18:33,Machine_8,68.57,1.7,5.06
2/1/24 18:34,Machine_2,75.1,1.75,5.08
2/1/24 18:35,Machine_9,64.83,1.47,4.87
2/1/24 18:36,Machine_10,69.35,1.23,5.35
2/1/24 18:37,Machine_4,75.26,1.92,4.79
2/1/24 18:38,Machine_8,63.79,1.21,5.41
2/1/24 18:39,Machine_1,77.3,1.51,5.07
2/1/24 18:40,Machine_3,66.64,1.53,4.54
2/1/24 18:41,Machine_8,61.8,1.95,5.32
2/1/24 18:42,Machine_7,67.93,1.28,4.56
2/1/24 18:43,Machine_9,70.42,1.67,5.26
2/1/24 18:44,Machine_7,71.76,1.24,4.48
2/1/24 18:45,Machine_3,68.86,1.23,5.6
2/1/24 18:46,Machine_9,71.75,1.95,5.52
2/1/24 18:47,Machine_9,61.39,1.44,4.56
2/1/24 18:48,Machine_4,70.18,2.43,4.74
2/1/24 18:49,Machine_4,69.53,1.46,5.18
2/1/24 18:50,Machine_3,74.94,1.57,4.44
2/1/24 18:51,Machine_1,72.39,1.5,5.59
2/1/24 18:52,Machine_10,72.29,2.02,5.01
2/1/24 18:53,Machine_9,68.4,1.52,4.65
2/1/24 18:54,Machine_6,67.67,1.52,4.35
2/1/24 18:55,Machine_4,76.15,1.2,4.98
2/1/24 18:56,Machine_8,66.57,1.26,5.23
2/1/24 18:57,Machine_4,74.32,0.64,4.16
2/1/24 18:58,Machine_6,81.11,1.44,5.34
2/1/24 18:59,Machine_7,62.6,1.64,4.43
2/1/24 19:00,Machine_9,67.09,1.24,4.88
2/1/24 19:01,Machine_2,63.91,1.6,4.74
2/1/24 19:02,Machine_7,64.4,1.67,6.4
2/1/24 19:03,Machine_6,77.04,1.96,4.68
2/1/24 19:04,Machine_1,69.84,1.69,4.65
2/1/24 19:05,Machine_6,61.08,1.69,4.81
2/1/24 19:06,Machine_3,69.33,1.15,3.96
2/1/24 19:07,Machine_3,67.94,1.73,5.25
2/1/24 19:08,Machine_5,66.27,1.31,4.6
2/1/24 19:09,Machine_7,78.44,1.48,5.47
2/1/24 19:10,Machine_5,73.92,2.22,5.81
2/1/24 19:11,Machine_5,65.42,1.68,5.97
2/1/24 19:12,Machine_7,70.51,1.59,5.6
2/1/24 19:13,Machine_8,67.6,1.4,4.43
2/1/24 19:14,Machine_10,61.43,1.73,5.26
2/1/24 19:15,Machine_8,61.6,1.67,4.95
2/1/24 19:16,Machine_10,63.62,1.08,5.42
2/1/24 19:17,Machine_10,71.28,1.7,4.77
2/1/24 19:18,Machine_9,67.54,1.62,5.48
2/1/24 19:19,Machine_4,69.53,2.02,5.76
2/1/24 19:20,Machine_3,65.65,1.63,4.77
2/1/24 19:21,Machine_9,62.69,1.57,5.44
2/1/24 19:22,Machine_10,69.76,1.26,3.9
2/1/24 19:23,Machine_10,66.33,1.89,5.01
2/1/24 19:24,Machine_3,72.96,1.51,5.05
2/1/24 19:25,Machine_4,73.07,1.99,5.68
2/1/24 19:26,Machine_9,68.85,1.41,5.72
2/1/24 19:27,Machine_6,61.88,1.48,5.1
2/1/24 19:28,Machine_6,69.9,1.54,5.48
2/1/24 19:29,Machine_10,64.09,1.37,5.23
2/1/24 19:30,Machine_9,67.86,2.57,5.28
2/1/24 19:31,Machine_2,80.76,1.75,5.35
2/1/24 19:32,Machine_8,77.89,1.45,6.3
2/1/24 19:33,Machine_7,70.68,1.68,4.03
2/1/24 19:34,Machine_7,70.15,1.82,5.99
2/1/24 19:35,Machine_5,69.37,1.82,5.66
2/1/24 19:36,Machine_2,73.57,1.87,4.41
2/1/24 19:37,Machine_10,62.75,1.14,4.68
2/1/24 19:38,Machine_2,62.39,1.73,5.08
2/1/24 19:39,Machine_9,65.79,1.61,4.03
2/1/24 19:40,Machine_2,71.77,1.38,5.16
2/1/24 19:41,Machine_8,76.46,1.4,5.17
2/1/24 19:42,Machine_6,77.78,1.69,5.15
2/1/24 19:43,Machine_3,62.52,1.5,4.48
2/1/24 19:44,Machine_7,66.86,1.45,5.36
2/1/24 19:45,Machine_6,67.53,1.49,5.14
2/1/24 19:46,Machine_4,59.8,1.1,4.88
2/1/24 19:47,Machine_4,70.8,1.61,5.64
2/1/24 19:48,Machine_5,77.6,1.73,5.37
2/1/24 19:49,Machine_8,70.04,1.42,5
2/1/24 19:50,Machine_6,71.27,1.92,5.28
2/1/24 19:51,Machine_3,74.96,0.85,4.4
2/1/24 19:52,Machine_3,62.73,1.37,5.36
2/1/24 19:53,Machine_1,70.61,1.7,4.94
2/1/24 19:54,Machine_1,71.09,1.42,4.66
2/1/24 19:55,Machine_7,69.12,1.28,5.27
2/1/24 19:56,Machine_1,72.2,1.75,5.61
2/1/24 19:57,Machine_7,67.07,1.34,5.41
2/1/24 19:58,Machine_4,74.5,1.5,4.61
2/1/24 19:59,Machine_3,73.04,1.38,4.72
2/1/24 20:00,Machine_6,72.21,1.35,5.26
2/1/24 20:01,Machine_5,71.72,1.73,4.67
2/1/24 20:02,Machine_7,69.33,1.73,5.58
2/1/24 20:03,Machine_4,60.86,1.79,5.09
2/1/24 20:04,Machine_2,59.86,1.48,3.94
2/1/24 20:05,Machine_8,72.33,1.78,4.84
2/1/24 20:06,Machine_3,66.36,1.57,5.43
2/1/24 20:07,Machine_9,64.09,1,5.01
2/1/24 20:08,Machine_3,73.1,1.63,4.15
2/1/24 20:09,Machine_7,74.54,1.68,4.71
2/1/24 20:10,Machine_7,70.11,1.45,4.59
2/1/24 20:11,Machine_1,72.73,1.66,4.66
2/1/24 20:12,Machine_9,66.15,1.99,5.12
2/1/24 20:13,Machine_4,70.67,1.06,4.96
2/1/24 20:14,Machine_3,83.69,1.47,4.48
2/1/24 20:15,Machine_2,75.96,1.07,4.52
2/1/24 20:16,Machine_3,72.99,1.19,4.85
2/1/24 20:17,Machine_1,74.19,1.58,5.5
2/1/24 20:18,Machine_2,70.65,1.54,5.24
2/1/24 20:19,Machine_7,66.47,1.33,5.02
2/1/24 20:20,Machine_10,66.75,1.8,5.08
2/1/24 20:21,Machine_8,71.19,1.76,4.55
2/1/24 20:22,Machine_3,65.18,1.91,4.26
2/1/24 20:23,Machine_1,72.52,0.97,4.92
2/1/24 20:24,Machine_3,68.15,1.41,4.29
2/1/24 20:25,Machine_8,64.83,1.62,4.71
2/1/24 20:26,Machine_9,59.56,1.59,4.57
2/1/24 20:27,Machine_4,72.53,1.48,5.35
2/1/24 20:28,Machine_4,60.51,1.65,4.5
2/1/24 20:29,Machine_9,62.27,1.61,5.11
2/1/24 20:30,Machine_2,63.38,1.14,4.66
2/1/24 20:31,Machine_1,66.99,1.51,4.94
2/1/24 20:32,Machine_8,69.27,1.2,4.77
2/1/24 20:33,Machine_3,80.85,1.35,4.32
2/1/24 20:34,Machine_8,68.97,1.2,4.67
2/1/24 20:35,Machine_6,68.27,1.77,4.95
2/1/24 20:36,Machine_8,64.43,1.52,5.1
2/1/24 20:37,Machine_8,68.11,1.37,5.1
2/1/24 20:38,Machine_10,72.14,1.48,4.8
2/1/24 20:39,Machine_4,72.73,1.51,5.63
2/1/24 20:40,Machine_8,73.59,1.42,5.86
2/1/24 20:41,Machine_7,73.47,0.94,5.05
2/1/24 20:42,Machine_9,68.8,1.7,5.31
2/1/24 20:43,Machine_8,64.06,1.33,4.69
2/1/24 20:44,Machine_7,63.3,1.62,5.32
2/1/24 20:45,Machine_1,67.51,1.77,5.71
2/1/24 20:46,Machine_4,72.33,1.47,4.85
2/1/24 20:47,Machine_5,68.06,1.34,4.56
2/1/24 20:48,Machine_10,77.7,0.52,5.26
2/1/24 20:49,Machine_3,75.84,1.64,5.91
2/1/24 20:50,Machine_1,73.78,1.82,4.41
2/1/24 20:51,Machine_7,72.07,1.82,5.92
2/1/24 20:52,Machine_1,74.51,1.99,5
2/1/24 20:53,Machine_8,69.03,1.11,5.65
2/1/24 20:54,Machine_8,81.14,0.99,5.07
2/1/24 20:55,Machine_4,61.85,0.97,4.62
2/1/24 20:56,Machine_1,76.9,1.22,5.82
2/1/24 20:57,Machine_10,65.88,1.26,5.08
2/1/24 20:58,Machine_5,69.49,1.49,4.1
2/1/24 20:59,Machine_6,61.3,1.6,4.94
2/1/24 21:00,Machine_8,77.96,1.39,5.2
2/1/24 21:01,Machine_3,79.28,0.9,4.96
2/1/24 21:02,Machine_9,67.39,1.47,4.98
2/1/24 21:03,Machine_10,70.02,1.76,5.16
2/1/24 21:04,Machine_6,73.17,1.58,5
2/1/24 21:05,Machine_6,73.42,1.3,5.31
2/1/24 21:06,Machine_2,68.23,0.75,4.93
2/1/24 21:07,Machine_3,72.36,1.73,5.42
2/1/24 21:08,Machine_6,70.54,1.46,5.76
2/1/24 21:09,Machine_5,72.78,1.22,5.27
2/1/24 21:10,Machine_7,69.57,1.6,5.15
2/1/24 21:11,Machine_4,73,0.98,5.44
2/1/24 21:12,Machine_7,72.39,1.04,5.37
2/1/24 21:13,Machine_6,68.63,1.81,5.19
2/1/24 21:14,Machine_4,80.16,1.5,5.7
2/1/24 21:15,Machine_2,63.78,1.53,5.44
2/1/24 21:16,Machine_2,73.69,1.57,4.25
2/1/24 21:17,Machine_8,72.11,1.51,4.49
2/1/24 21:18,Machine_10,69.07,1.04,5.48
2/1/24 21:19,Machine_9,71.94,1.21,4.9
2/1/24 21:20,Machine_8,63.26,1.29,4.89
2/1/24 21:21,Machine_9,71.68,1.4,5.41
2/1/24 21:22,Machine_3,64.38,1.33,5.33
2/1/24 21:23,Machine_3,68.6,1.76,5.06
2/1/24 21:24,Machine_6,66.47,1.32,6.11
2/1/24 21:25,Machine_7,70.9,1.35,4.18
2/1/24 21:26,Machine_6,67.13,1.41,4.82
2/1/24 21:27,Machine_9,75.85,1.57,4.21
2/1/24 21:28,Machine_9,66.83,1.87,4.63
2/1/24 21:29,Machine_10,65.95,1.59,4.96
2/1/24 21:30,Machine_1,75.78,1.68,4.49
2/1/24 21:31,Machine_10,76.17,1.47,4.67
2/1/24 21:32,Machine_7,70.84,1.29,4.68
2/1/24 21:33,Machine_2,63.13,1.59,5.2
2/1/24 21:34,Machine_7,75.29,1.62,5.18
2/1/24 21:35,Machine_6,57.52,1.66,5.34
2/1/24 21:36,Machine_2,63.38,1.38,5.11
2/1/24 21:37,Machine_6,58.71,1.64,5.42
2/1/24 21:38,Machine_6,75.01,1.35,4.79
2/1/24 21:39,Machine_8,68.94,1.6,6.15
2/1/24 21:40,Machine_7,71.6,1.56,4.9
2/1/24 21:41,Machine_6,77.59,1.64,5.12
2/1/24 21:42,Machine_7,64.35,1.66,4.96
2/1/24 21:43,Machine_3,62.99,1.27,5.66
2/1/24 21:44,Machine_9,73.56,1.02,5.87
2/1/24 21:45,Machine_9,81.66,1.21,5
2/1/24 21:46,Machine_4,71.15,1.62,4.46
2/1/24 21:47,Machine_5,74,1.53,4.88
2/1/24 21:48,Machine_7,61.5,1.34,4.79
2/1/24 21:49,Machine_8,66.52,1.67,4.57
2/1/24 21:50,Machine_2,71.56,0.95,4.45
2/1/24 21:51,Machine_6,70.18,1.59,5.53
2/1/24 21:52,Machine_7,69.93,0.98,5.64
2/1/24 21:53,Machine_7,65.7,1.31,4.91
2/1/24 21:54,Machine_5,72.58,1.43,6
2/1/24 21:55,Machine_3,74.78,1.12,4.56
2/1/24 21:56,Machine_2,73.79,1.92,4.91
2/1/24 21:57,Machine_3,81.89,1.45,4.68
2/1/24 21:58,Machine_1,70.8,1.6,4.6
2/1/24 21:59,Machine_10,66.36,1.81,4.96
2/1/24 22:00,Machine_5,78.84,1.35,5.53
2/1/24 22:01,Machine_6,67.52,1.46,5.75
2/1/24 22:02,Machine_9,74.08,1.31,5.28
2/1/24 22:03,Machine_5,74.05,1.1,4.82
2/1/24 22:04,Machine_5,64.59,1.42,5.03
2/1/24 22:05,Machine_8,70.59,1.61,4.62
2/1/24 22:06,Machine_5,67.73,1.51,5.54
2/1/24 22:07,Machine_5,65.08,1.54,5.41
2/1/24 22:08,Machine_1,68.16,0.99,5.93
2/1/24 22:09,Machine_2,64.04,0.98,4.58
2/1/24 22:10,Machine_1,77.93,1.34,4.53
2/1/24 22:11,Machine_3,76.57,1.22,4.7
2/1/24 22:12,Machine_6,78.61,1.27,3.91
2/1/24 22:13,Machine_10,65.91,0.96,5.34
2/1/24 22:14,Machine_10,69.02,1.17,5.13
2/1/24 22:15,Machine_10,68.13,1.75,4.53
2/1/24 22:16,Machine_3,62.77,1.41,4.18
2/1/24 22:17,Machine_5,65.9,0.6,5.7
2/1/24 22:18,Machine_2,75.8,1.01,5.91
2/1/24 22:19,Machine_6,73.94,1.69,4.77
2/1/24 22:20,Machine_9,70.15,1.36,5.29
2/1/24 22:21,Machine_4,60.75,1.42,4.72
2/1/24 22:22,Machine_5,77.41,1.77,4.2
2/1/24 22:23,Machine_2,66.8,1.59,5.32
2/1/24 22:24,Machine_2,72.08,1.53,5.32
2/1/24 22:25,Machine_3,64.43,1.78,6.06
2/1/24 22:26,Machine_7,64.72,1.96,4.48
2/1/24 22:27,Machine_4,57.71,2.16,5.01
2/1/24 22:28,Machine_5,63.82,1.84,4.56
2/1/24 22:29,Machine_4,69.92,1.16,4.67
2/1/24 22:30,Machine_10,70.2,1.39,4.91
2/1/24 22:31,Machine_10,72.58,1.29,5.37
2/1/24 22:32,Machine_10,71.33,1.28,5.53
2/1/24 22:33,Machine_9,65.82,1.99,4.64
2/1/24 22:34,Machine_8,66.11,1.35,4.85
2/1/24 22:35,Machine_3,67.95,1.77,4.79
2/1/24 22:36,Machine_6,69.43,1.82,5.28
2/1/24 22:37,Machine_1,73.7,1.53,4.98
2/1/24 22:38,Machine_9,63.05,1.77,4.4
2/1/24 22:39,Machine_3,66.87,1.33,4.95
2/1/24 22:40,Machine_4,72.72,1.19,5.28
2/1/24 22:41,Machine_2,70.84,1.28,4.84
2/1/24 22:42,Machine_4,74.11,1.12,4.37
2/1/24 22:43,Machine_3,75.84,1.01,5.37
2/1/24 22:44,Machine_8,68.64,1.63,6.26
2/1/24 22:45,Machine_1,59.16,1.16,4.85
2/1/24 22:46,Machine_8,69.17,1.15,4.57
2/1/24 22:47,Machine_6,69.17,1.25,6.01
2/1/24 22:48,Machine_3,62.34,1.75,4.14
2/1/24 22:49,Machine_5,68.17,2.04,4.92
2/1/24 22:50,Machine_10,76.28,1.6,5.48
2/1/24 22:51,Machine_4,71.72,1.36,4.75
2/1/24 22:52,Machine_4,63.6,1.57,5.32
2/1/24 22:53,Machine_2,64.6,1.9,5.71
2/1/24 22:54,Machine_9,70.18,1.41,4.98
2/1/24 22:55,Machine_2,66.69,1.43,5.03
2/1/24 22:56,Machine_9,78.89,1.19,4.55
2/1/24 22:57,Machine_6,65.76,1.5,4.77
2/1/24 22:58,Machine_3,74.66,1.58,5.57
2/1/24 22:59,Machine_2,81.41,1.46,5.66
2/1/24 23:00,Machine_6,68.9,1.45,5.23
2/1/24 23:01,Machine_6,70.03,0.97,5.42
2/1/24 23:02,Machine_6,67.87,1.23,4.8
2/1/24 23:03,Machine_8,85.63,1.38,5.99
2/1/24 23:04,Machine_7,67.28,1.08,5.37
2/1/24 23:05,Machine_2,78.03,1.74,4.11
2/1/24 23:06,Machine_10,61.45,1.69,4.29
2/1/24 23:07,Machine_4,64.75,1.41,5.17
2/1/24 23:08,Machine_8,70.24,1.43,4.52
2/1/24 23:09,Machine_4,66.34,1.31,5.32
2/1/24 23:10,Machine_10,73.33,1.69,5.15
2/1/24 23:11,Machine_2,70.27,0.85,4.64
2/1/24 23:12,Machine_3,69.06,1.72,4.42
2/1/24 23:13,Machine_6,70.84,1.34,5.23
2/1/24 23:14,Machine_8,76.98,1.45,4.56
2/1/24 23:15,Machine_6,73.62,1.56,5.44
2/1/24 23:16,Machine_3,73.83,1.69,4.69
2/1/24 23:17,Machine_7,64.04,1.35,5.02
2/1/24 23:18,Machine_4,64.76,1.91,5.28
2/1/24 23:19,Machine_5,67.65,1.1,5.08
2/1/24 23:20,Machine_9,64.65,1.2,4.95
2/1/24 23:21,Machine_10,71.59,1.57,4.98
2/1/24 23:22,Machine_2,62.59,1.41,5.46
2/1/24 23:23,Machine_5,78.32,1.64,4.4
2/1/24 23:24,Machine_7,80.43,1.62,4.98
2/1/24 23:25,Machine_7,68.95,1.37,5.25
2/1/24 23:26,Machine_1,67.36,1.22,5.1
2/1/24 23:27,Machine_6,67.29,1.63,5.75
2/1/24 23:28,Machine_2,66.97,1.52,4.92
2/1/24 23:29,Machine_9,73.43,1.75,4.69
2/1/24 23:30,Machine_3,67.26,1.57,5.33
2/1/24 23:31,Machine_8,68.06,1.26,5.15
2/1/24 23:32,Machine_10,72.08,1.86,4.92
2/1/24 23:33,Machine_6,82.29,1.67,5.02
2/1/24 23:34,Machine_7,59.32,1.97,4.84
2/1/24 23:35,Machine_8,75.98,1.1,5.96
2/1/24 23:36,Machine_4,63.58,1.56,5.03
2/1/24 23:37,Machine_5,67.09,1.24,6.28
2/1/24 23:38,Machine_1,71.54,1.38,5.29
2/1/24 23:39,Machine_8,66.68,1.34,4.26
2/1/24 23:40,Machine_3,69.13,1.88,4.38
2/1/24 23:41,Machine_9,79.43,1.54,5.86
2/1/24 23:42,Machine_4,73.02,1.86,4.86
2/1/24 23:43,Machine_9,70.15,0.91,6.15
2/1/24 23:44,Machine_4,68.27,1.16,5.98
2/1/24 23:45,Machine_2,71.73,1.54,4.78
2/1/24 23:46,Machine_8,67.38,1.41,4.85
2/1/24 23:47,Machine_1,65.24,1.03,5.16
2/1/24 23:48,Machine_10,67.55,1.18,4.73
2/1/24 23:49,Machine_4,61.35,1.43,5.3
2/1/24 23:50,Machine_1,69.89,1.77,4.66
2/1/24 23:51,Machine_7,71.99,1.61,4.98
2/1/24 23:52,Machine_3,67.26,1.07,4.93
2/1/24 23:53,Machine_9,68.49,1.12,4.99
2/1/24 23:54,Machine_10,76.52,1.33,4.62
2/1/24 23:55,Machine_10,67.8,1.53,4.72
2/1/24 23:56,Machine_3,71.25,1.13,4.51
2/1/24 23:57,Machine_3,67.04,1.59,4.21
2/1/24 23:58,Machine_1,67.37,1.4,5.74
2/1/24 23:59,Machine_8,74.04,2.09,5.15
3/1/24 0:00,Machine_8,60.25,2.03,5.26
3/1/24 0:01,Machine_1,72.69,1.72,4.61
3/1/24 0:02,Machine_8,77.89,1.21,4.58
3/1/24 0:03,Machine_9,70.86,1.67,3.95
3/1/24 0:04,Machine_10,74.42,1.49,4.89
3/1/24 0:05,Machine_5,67.39,1.57,6.14
3/1/24 0:06,Machine_7,65.01,1.65,4.51
3/1/24 0:07,Machine_10,65.38,1.4,5.09
3/1/24 0:08,Machine_2,70.88,1.53,5.04
3/1/24 0:09,Machine_10,61.83,1.5,6.14
3/1/24 0:10,Machine_8,63.23,1.34,5.68
3/1/24 0:11,Machine_2,73.73,1.55,5.79
3/1/24 0:12,Machine_2,73.17,1.74,5.17
3/1/24 0:13,Machine_5,77.5,1.73,4.86
3/1/24 0:14,Machine_7,75.54,0.81,5.09
3/1/24 0:15,Machine_4,68.72,1.48,5.21
3/1/24 0:16,Machine_9,79.58,1.44,4.38
3/1/24 0:17,Machine_6,75.87,1.12,4.62
3/1/24 0:18,Machine_1,73.76,1.28,4.67
3/1/24 0:19,Machine_3,62.73,2,5.4
3/1/24 0:20,Machine_8,74.13,1.54,5.72
3/1/24 0:21,Machine_9,68.78,1.68,5.2
3/1/24 0:22,Machine_1,63.85,1.22,4.99
3/1/24 0:23,Machine_6,75.28,1.55,5.41
3/1/24 0:24,Machine_6,70.97,1.11,4.62
3/1/24 0:25,Machine_7,77.6,1.16,5.11
3/1/24 0:26,Machine_10,70.22,1.44,5.29
3/1/24 0:27,Machine_2,66.52,1.47,5.87
3/1/24 0:28,Machine_3,66.98,1.74,3.82
3/1/24 0:29,Machine_3,71.19,1.81,5.35
3/1/24 0:30,Machine_8,63.75,2.12,4
3/1/24 0:31,Machine_5,61.47,1.34,4.88
3/1/24 0:32,Machine_1,73.96,1.92,5.21
3/1/24 0:33,Machine_1,66.64,1.85,5.88
3/1/24 0:34,Machine_7,72.33,1.9,5.29
3/1/24 0:35,Machine_7,70.03,1.62,4.22
3/1/24 0:36,Machine_3,75.19,1.42,5.75
3/1/24 0:37,Machine_4,66.03,1.44,4.85
3/1/24 0:38,Machine_1,70.95,1.29,5.03
3/1/24 0:39,Machine_7,73.96,1.91,4.85
3/1/24 0:40,Machine_2,65.59,1.59,4.65
3/1/24 0:41,Machine_5,74.13,1.68,5.31
3/1/24 0:42,Machine_2,68.43,1.24,4.42
3/1/24 0:43,Machine_8,63.77,1.19,5.65
3/1/24 0:44,Machine_5,68.65,1.28,5.92
3/1/24 0:45,Machine_2,68.77,1.89,4.51
3/1/24 0:46,Machine_7,68.96,1.82,4.75
3/1/24 0:47,Machine_7,59.75,1.66,4.28
3/1/24 0:48,Machine_4,67.44,1.37,5.25
3/1/24 0:49,Machine_9,72.73,1.71,4.62
3/1/24 0:50,Machine_4,74.23,1.15,4.97
3/1/24 0:51,Machine_9,64.47,1.49,4.86
3/1/24 0:52,Machine_8,67.72,1.56,5.1
3/1/24 0:53,Machine_6,72.04,1.65,5.77
3/1/24 0:54,Machine_5,64.61,1.57,5.18
3/1/24 0:55,Machine_8,67.54,1.44,5.21
3/1/24 0:56,Machine_9,72.66,1.87,5.48
3/1/24 0:57,Machine_10,69.66,1.18,5.52
3/1/24 0:58,Machine_3,65.74,1.35,4.77
3/1/24 0:59,Machine_7,65.81,0.83,5.7
3/1/24 1:00,Machine_6,61.35,1.23,4.54
3/1/24 1:01,Machine_8,66.22,1.6,5.43
3/1/24 1:02,Machine_10,67.49,1.44,5.51
3/1/24 1:03,Machine_8,68.78,1.33,4.76
3/1/24 1:04,Machine_3,63.48,1.26,4.9
3/1/24 1:05,Machine_3,64.28,1.54,5.54
3/1/24 1:06,Machine_6,69.22,1.48,4.86
3/1/24 1:07,Machine_6,76.48,1.63,5.03
3/1/24 1:08,Machine_2,67.92,1.28,5.26
3/1/24 1:09,Machine_4,75.66,1.78,5.58
3/1/24 1:10,Machine_9,63.89,1.06,4.42
3/1/24 1:11,Machine_8,67.48,1.45,4.68
3/1/24 1:12,Machine_4,74.72,1.68,4.74
3/1/24 1:13,Machine_8,68.7,0.94,5.36
3/1/24 1:14,Machine_7,65.45,1.44,6.11
3/1/24 1:15,Machine_2,71.68,1.36,5.35
3/1/24 1:16,Machine_5,73.27,1.14,4.63
3/1/24 1:17,Machine_8,63.46,1.86,4.75
3/1/24 1:18,Machine_9,68.82,1.47,5.14
3/1/24 1:19,Machine_10,70.17,1.6,5.2
3/1/24 1:20,Machine_7,69.14,1.66,5.93
3/1/24 1:21,Machine_4,76.74,1.83,4.29
3/1/24 1:22,Machine_4,75.95,2.07,4.8
3/1/24 1:23,Machine_4,75.8,1.33,5.03
3/1/24 1:24,Machine_8,73.64,1.55,4.73
3/1/24 1:25,Machine_10,67.86,1.38,4.14
3/1/24 1:26,Machine_1,57.98,1.44,4.56
3/1/24 1:27,Machine_3,72.16,1.2,5.62
3/1/24 1:28,Machine_7,69.52,1.81,4.16
3/1/24 1:29,Machine_2,76.37,1.8,4.76
3/1/24 1:30,Machine_3,67.89,1.34,4.78
3/1/24 1:31,Machine_3,69.43,0.79,6.1
3/1/24 1:32,Machine_10,64.44,1.15,4.13
3/1/24 1:33,Machine_1,72.13,1.03,5.65
3/1/24 1:34,Machine_5,70.41,1.23,5.09
3/1/24 1:35,Machine_1,68.14,1.62,4.79
3/1/24 1:36,Machine_10,79.49,1.22,4.95
3/1/24 1:37,Machine_6,72.21,2,6.4
3/1/24 1:38,Machine_5,70.16,1.12,5.16
3/1/24 1:39,Machine_7,72.63,1.42,5.46
3/1/24 1:40,Machine_7,76.22,1.94,4.78
3/1/24 1:41,Machine_7,63.46,1.2,3.96
3/1/24 1:42,Machine_3,69.32,1.44,4.85
3/1/24 1:43,Machine_9,67.26,1.08,5.32
3/1/24 1:44,Machine_2,68.36,1.71,4.58
3/1/24 1:45,Machine_2,77.86,1.35,4.91
3/1/24 1:46,Machine_9,74.74,1.25,4.26
3/1/24 1:47,Machine_3,70.42,1.41,5.17
3/1/24 1:48,Machine_9,70.38,1.33,5.21
3/1/24 1:49,Machine_1,69.34,1.41,5.41
3/1/24 1:50,Machine_2,70.31,1.36,4.72
3/1/24 1:51,Machine_7,68.84,1.39,5.43
3/1/24 1:52,Machine_1,69.96,1.23,5.39
3/1/24 1:53,Machine_7,71.12,1.41,6.16
3/1/24 1:54,Machine_9,70.71,2.03,4.64
3/1/24 1:55,Machine_5,68.99,1.17,4.48
3/1/24 1:56,Machine_4,72.77,1.54,4.15
3/1/24 1:57,Machine_10,66.88,1.86,5.07
3/1/24 1:58,Machine_5,67.43,1.48,4.24
3/1/24 1:59,Machine_1,74.48,1.48,4.97
3/1/24 2:00,Machine_5,63.41,1.73,5.59
3/1/24 2:01,Machine_10,66.89,1.58,5.25
3/1/24 2:02,Machine_1,69.52,1.79,4.48
3/1/24 2:03,Machine_2,71.04,1.84,5.22
3/1/24 2:04,Machine_8,59.75,1.61,4.68
3/1/24 2:05,Machine_10,74.8,1.81,4.52
3/1/24 2:06,Machine_10,67.98,1.63,5.46
3/1/24 2:07,Machine_6,77.58,1.53,5.17
3/1/24 2:08,Machine_3,67.1,1.62,5.46
3/1/24 2:09,Machine_3,73.99,1.52,5.21
3/1/24 2:10,Machine_3,69.02,1.16,5.38
3/1/24 2:11,Machine_3,69.16,1.7,4.78
3/1/24 2:12,Machine_9,74.8,1.78,4.76
3/1/24 2:13,Machine_10,72.73,1.16,5.28
3/1/24 2:14,Machine_7,66.7,1.71,5.26
3/1/24 2:15,Machine_3,68.53,1.59,5.45
3/1/24 2:16,Machine_5,71.21,1.4,4.35
3/1/24 2:17,Machine_6,74.47,1.22,5.98
